url_name,English,Chinese
neo_g6_relic,Neo G6 Relic,中纪 G6 遗物
neo_g7_relic,Neo G7 Relic,中纪 G7 遗物
neo_g8_relic,Neo G8 Relic,中纪 G8 遗物
neo_g9_relic,Neo G9 Relic,中纪 G9 遗物
neo_h1_relic,Neo H1 Relic,中纪 H1 遗物
neo_h2_relic,Neo H2 Relic,中纪 H2 遗物
neo_h3_relic,Neo H3 Relic,中纪 H3 遗物
neo_i1_relic,Neo I1 Relic,中纪 I1 遗物
neo_i2_relic,Neo I2 Relic,中纪 I2 遗物
neo_i3_relic,Neo I3 Relic,中纪 I3 遗物
neo_k1_relic,Neo K1 Relic,中纪 K1 遗物
neo_k2_relic,Neo K2 Relic,中纪 K2 遗物
neo_k3_relic,Neo K3 Relic,中纪 K3 遗物
neo_k4_relic,Neo K4 Relic,中纪 K4 遗物
neo_k5_relic,Neo K5 Relic,中纪 K5 遗物
neo_k6_relic,Neo K6 Relic,中纪 K6 遗物
neo_k7_relic,Neo K7 Relic,中纪 K7 遗物
neo_k8_relic,Neo K8 Relic,中纪 K8 遗物
neo_l1_relic,Neo L1 Relic,中纪 L1 遗物
neo_l2_relic,Neo L2 Relic,中纪 L2 遗物
neo_l3_relic,Neo L3 Relic,中纪 L3 遗物
neo_l4_relic,Neo L4 Relic,中纪 L4 遗物
neo_m1_relic,Neo M1 Relic,中纪 M1 遗物
neo_m2_relic,Neo M2 Relic,中纪 M2 遗物
neo_m3_relic,Neo M3 Relic,中纪 M3 遗物
neo_m4_relic,Neo M4 Relic,中纪 M4 遗物
neo_m5_relic,Neo M5 Relic,中纪 M5 遗物
neo_n1_relic,Neo N1 Relic,中纪 N1 遗物
neo_n10_relic,Neo N10 Relic,中纪 N10 遗物
neo_n11_relic,Neo N11 Relic,中纪 N11 遗物
neo_n12_relic,Neo N12 Relic,中纪 N12 遗物
neo_n13_relic,Neo N13 Relic,中纪 N13 遗物
neo_n14_relic,Neo N14 Relic,中纪 N14 遗物
neo_n15_relic,Neo N15 Relic,中纪 N15 遗物
neo_n16_relic,Neo N16 Relic,中纪 N16 遗物
neo_n17_relic,Neo N17 Relic,中纪 N17 遗物
neo_n18_relic,Neo N18 Relic,中纪 N18 遗物
neo_n19_relic,Neo N19 Relic,中纪 N19 遗物
neo_n2_relic,Neo N2 Relic,中纪 N2 遗物
neo_n20_relic,Neo N20 Relic,中纪 N20 遗物
neo_n21_relic,Neo N21 Relic,中纪 N21 遗物
neo_n22_relic,Neo N22 Relic,中纪 N22 遗物
neo_n23_relic,Neo N23 Relic,中纪 N23 遗物
neo_n3_relic,Neo N3 Relic,中纪 N3 遗物
neo_n4_relic,Neo N4 Relic,中纪 N4 遗物
neo_n5_relic,Neo N5 Relic,中纪 N5 遗物
neo_n6_relic,Neo N6 Relic,中纪 N6 遗物
neo_n7_relic,Neo N7 Relic,中纪 N7 遗物
neo_n8_relic,Neo N8 Relic,中纪 N8 遗物
neo_n9_relic,Neo N9 Relic,中纪 N9 遗物
neo_o1_relic,Neo O1 Relic,中纪 O1 遗物
neo_o2_relic,Neo O2 Relic,中纪 O2 遗物
neo_p1_relic,Neo P1 Relic,中纪 P1 遗物
neo_p2_relic,Neo P2 Relic,中纪 P2 遗物
neo_p3_relic,Neo P3 Relic,中纪 P3 遗物
neo_p4_relic,Neo P4 Relic,中纪 P4 遗物
neo_p5_relic,Neo P5 Relic,中纪 P5 遗物
neo_p6_relic,Neo P6 Relic,中纪 P6 遗物
neo_p7_relic,Neo P7 Relic,中纪 P7 遗物
neo_p8_relic,Neo P8 Relic,中纪 P8 遗物
neo_q1_relic,Neo Q1 Relic,中纪 Q1 遗物
neo_r1_relic,Neo R1 Relic,中纪 R1 遗物
neo_r2_relic,Neo R2 Relic,中纪 R2 遗物
neo_r3_relic,Neo R3 Relic,中纪 R3 遗物
neo_r4_relic,Neo R4 Relic,中纪 R4 遗物
neo_r5_relic,Neo R5 Relic,中纪 R5 遗物
neo_s1_relic,Neo S1 Relic,中纪 S1 遗物
neo_s10_relic,Neo S10 Relic,中纪 S10 遗物
neo_s11_relic,Neo S11 Relic,中纪 S11 遗物
neo_s12_relic,Neo S12 Relic,中纪 S12 遗物
neo_s13_relic,Neo S13 Relic,中纪 S13 遗物
neo_s14_relic,Neo S14 Relic,中纪 S14 遗物
neo_s15_relic,Neo S15 Relic,中纪 S15 遗物
neo_s16_relic,Neo S16 Relic,中纪 S16 遗物
neo_s17_relic,Neo S17 Relic,中纪 S17 遗物
neo_s18_relic,Neo S18 Relic,中纪 S18 遗物
neo_s19_relic,Neo S19 Relic,中纪 S19 遗物
neo_s2_relic,Neo S2 Relic,中纪 S2 遗物
neo_s3_relic,Neo S3 Relic,中纪 S3 遗物
neo_s5_relic,Neo S5 Relic,中纪 S5 遗物
neo_s6_relic,Neo S6 Relic,中纪 S6 遗物
neo_s7_relic,Neo S7 Relic,中纪 S7 遗物
neo_s8_relic,Neo S8 Relic,中纪 S8 遗物
neo_s9_relic,Neo S9 Relic,中纪 S9 遗物
neo_t1_relic,Neo T1 Relic,中纪 T1 遗物
neo_t2_relic,Neo T2 Relic,中纪 T2 遗物
neo_t3_relic,Neo T3 Relic,中纪 T3 遗物
neo_t4_relic,Neo T4 Relic,中纪 T4 遗物
neo_t5_relic,Neo T5 Relic,中纪 T5 遗物
neo_t6_relic,Neo T6 Relic,中纪 T6 遗物
neo_t7_relic,Neo T7 Relic,中纪 T7 遗物
neo_t8_relic,Neo T8 Relic,中纪 T8 遗物
neo_t9_relic,Neo T9 Relic,中纪 T9 遗物
neo_v1_relic,Neo V1 Relic,中纪 V1 遗物
neo_v10_relic,Neo V10 Relic,中纪 V10 遗物
neo_v2_relic,Neo V2 Relic,中纪 V2 遗物
neo_v3_relic,Neo V3 Relic,中纪 V3 遗物
neo_v4_relic,Neo V4 Relic,中纪 V4 遗物
neo_v5_relic,Neo V5 Relic,中纪 V5 遗物
neo_v6_relic,Neo V6 Relic,中纪 V6 遗物
neo_v7_relic,Neo V7 Relic,中纪 V7 遗物
neo_v8_relic,Neo V8 Relic,中纪 V8 遗物
neo_v9_relic,Neo V9 Relic,中纪 V9 遗物
neo_w1_relic,Neo W1 Relic,中纪 W1 遗物
neo_w2_relic,Neo W2 Relic,中纪 W2 遗物
neo_x1_relic,Neo X1 Relic,中纪 X1 遗物
neo_z1_relic,Neo Z1 Relic,中纪 Z1 遗物
neo_z10_relic,Neo Z10 Relic,中纪 Z10 遗物
neo_z11_relic,Neo Z11 Relic,中纪 Z11 遗物
neo_z2_relic,Neo Z2 Relic,中纪 Z2 遗物
neo_z3_relic,Neo Z3 Relic,中纪 Z3 遗物
neo_z4_relic,Neo Z4 Relic,中纪 Z4 遗物
neo_z5_relic,Neo Z5 Relic,中纪 Z5 遗物
neo_z6_relic,Neo Z6 Relic,中纪 Z6 遗物
neo_z7_relic,Neo Z7 Relic,中纪 Z7 遗物
neo_z8_relic,Neo Z8 Relic,中纪 Z8 遗物
neo_z9_relic,Neo Z9 Relic,中纪 Z9 遗物
netherbarrow_region_scene,Netherbarrow Region Scene,幽冥陵地区场景
netra,Netra,Netra
netra_invocation,Netra Invocation,Netra 神祈
neutralize,Neutralize,啃咬压制
neutralizing_justice,Neutralizing Justice,抵消正义
neutron_star,Neutron Star,中子星爆
new_loka_augment_mod,New Loka Augment Mod,新世间强化Mod
new_loka_combat_emote,New Loka Combat Emote,新世间战斗表情动作
new_loka_endurance_emote,New Loka Endurance Emote,新世间耐力表情动作
new_loka_engineering_emote,New Loka Engineering Emote,新世间工程表情动作
new_loka_piloting_emote,New Loka Piloting Emote,新世间操纵表情动作
nezha_prime_blueprint,Nezha Prime Blueprint,Nezha Prime 蓝图
nezha_prime_chassis_blueprint,Nezha Prime Chassis Blueprint,Nezha Prime 机体 蓝图
nezha_prime_neuroptics_blueprint,Nezha Prime Neuroptics Blueprint,Nezha Prime 头部神经光元 蓝图
nezha_prime_set,Nezha Prime Set,Nezha Prime 一套
nezha_prime_systems_blueprint,Nezha Prime Systems Blueprint,Nezha Prime 系统 蓝图
nidus_prime_blueprint,Nidus Prime Blueprint,Nidus Prime 蓝图
nidus_prime_chassis_blueprint,Nidus Prime Chassis Blueprint,Nidus Prime 机体 蓝图
nidus_prime_neuroptics_blueprint,Nidus Prime Neuroptics Blueprint,Nidus Prime 头部神经光元 蓝图
nidus_prime_set,Nidus Prime Set,Nidus Prime 一套
nidus_prime_systems_blueprint,Nidus Prime Systems Blueprint,Nidus Prime 系统 蓝图
night_stalker,Night Stalker,暗夜追迹者
nightwatch_napalm,Nightwatch Napalm,夜巡燃烧弹
nihils_oubliette_(key),Nihil's Oubliette (Key),无刹的密牢 （钥匙）
nikana_prime_blade,Nikana Prime Blade,侍刃 Prime 刀刃
nikana_prime_blueprint,Nikana Prime Blueprint,侍刃 Prime 蓝图
nikana_prime_hilt,Nikana Prime Hilt,侍刃 Prime 握柄
nikana_prime_set,Nikana Prime Set,侍刃 Prime 一套
ninkondi_prime_blueprint,Ninkondi Prime Blueprint,降灵追猎者 Prime 蓝图
ninkondi_prime_chain,Ninkondi Prime Chain,降灵追猎者 Prime 链条
ninkondi_prime_handle,Ninkondi Prime Handle,降灵追猎者 Prime 握柄
ninkondi_prime_set,Ninkondi Prime Set,降灵追猎者 Prime 一套
niras_anguish,Nira's Anguish,混沌蛇主之苦
niras_contempt,Nira's Contempt,混沌蛇主之鄙
niras_hatred,Nira's Hatred,混沌蛇主之恨
nitro_boost,Nitro Boost,氮气喷射
no_current_leap,No Current Leap,无电流飞跃
no_return,No Return,有去无回
noble_cadence,Noble Cadence,高贵踏频
norg,Norg,诺格
north_wind,North Wind,北风
nova_prime_blueprint,Nova Prime Blueprint,Nova Prime 蓝图
nova_prime_chassis_blueprint,Nova Prime Chassis Blueprint,Nova Prime 机体 蓝图
nova_prime_neuroptics_blueprint,Nova Prime Neuroptics Blueprint,Nova Prime 头部神经光元 蓝图
nova_prime_set,Nova Prime Set,Nova Prime 一套
nova_prime_systems_blueprint,Nova Prime Systems Blueprint,Nova Prime 系统 蓝图
null_audit,Null Audit,虚无审计
nyx_prime_blueprint,Nyx Prime Blueprint,Nyx Prime 蓝图
nyx_prime_chassis_blueprint,Nyx Prime Chassis Blueprint,Nyx Prime 机体 蓝图
nyx_prime_neuroptics_blueprint,Nyx Prime Neuroptics Blueprint,Nyx Prime 头部神经光元 蓝图
nyx_prime_set,Nyx Prime Set,Nyx Prime 一套
nyx_prime_systems_blueprint,Nyx Prime Systems Blueprint,Nyx Prime 系统 蓝图
oberon_prime_blueprint,Oberon Prime Blueprint,Oberon Prime 蓝图
oberon_prime_chassis_blueprint,Oberon Prime Chassis Blueprint,Oberon Prime 机体 蓝图
oberon_prime_neuroptics_blueprint,Oberon Prime Neuroptics Blueprint,Oberon Prime 头部神经光元 蓝图
oberon_prime_set,Oberon Prime Set,Oberon Prime 一套
oberon_prime_systems_blueprint,Oberon Prime Systems Blueprint,Oberon Prime 系统 蓝图
octavia_prime_blueprint,Octavia Prime Blueprint,Octavia Prime 蓝图
octavia_prime_chassis_blueprint,Octavia Prime Chassis Blueprint,Octavia Prime 机体 蓝图
octavia_prime_neuroptics_blueprint,Octavia Prime Neuroptics Blueprint,Octavia Prime 头部神经光元 蓝图
octavia_prime_set,Octavia Prime Set,Octavia Prime 一套
octavia_prime_systems_blueprint,Octavia Prime Systems Blueprint,Octavia Prime 系统 蓝图
odomedic,Odomedic,气息疗愈
odonata_prime_blueprint,Odonata Prime Blueprint,陨蜓 Prime 蓝图
odonata_prime_harness_blueprint,Odonata Prime Harness Blueprint,陨蜓 Prime 外甲 蓝图
odonata_prime_set,Odonata Prime Set,陨蜓 Prime 一套
odonata_prime_systems_blueprint,Odonata Prime Systems Blueprint,陨蜓 Prime 系统 蓝图
odonata_prime_wings_blueprint,Odonata Prime Wings Blueprint,陨蜓 Prime 机翼 蓝图
okina_prime_blade,Okina Prime Blade,翁 Prime 刀刃
okina_prime_blueprint,Okina Prime Blueprint,翁 Prime 蓝图
okina_prime_handle,Okina Prime Handle,翁 Prime 握柄
okina_prime_set,Okina Prime Set,翁 Prime 一套
omega_beacon,Omega Beacon,Omega 信标
omikujis_fortune,Omikuji's Fortune,御神签运势
onkkos_command_post_scene,Onkko's Command Post Scene,昂克的指挥所场景
onorix_blade,Onorix Blade,奥努里克斯 刀刃
onorix_handle,Onorix Handle,奥努里克斯 握柄
onorix_set,Onorix Set,奥努里克斯 一套
onslaught_matrix,Onslaught Matrix,强攻矩阵
opportunitys_reach,Opportunity's Reach,机遇所至
opticor_vandal,Opticor Vandal,奥堤克光子枪·破坏者
orb_vallis_scene,Orb Vallis Scene,奥布山谷场景
orbit_arcade,Orbit Arcade Scene,轨道游戏厅场景
orbiter_scene,Orbiter Scene,轨道飞行器场景
ordnance_cheap_shot,Ordnance Cheap Shot,高效火炮
ordnance_velocity,Ordnance Velocity,火炮速度
ore_gaze,Ore Gaze,矿石凝视
organ_shatter,Organ Shatter,肢解
orgone_tuning_matrix,Orgone Tuning Matrix,能量调谐矩阵
orokin_derelict_plaza_scene,Orokin Derelict Plaza Scene,Orokin 荒废广场场景
orokin_derelict_simulacrum,Orokin Derelict Simulacrum,Orokin 遗迹幻影装置
orokin_tower_extraction_scene,Orokin Tower Extraction Scene,Orokin 塔撤离点场景
orowyrm_arena_scene,Orowyrm Arena Scene,奥金魇龙角斗场场景
orowyrm_arena_simulacrum,Orowyrm Arena Simulacrum,奥金魇龙角斗场幻影装置
orthos_prime_blade,Orthos Prime Blade,欧特鲁斯 Prime 刀刃
orthos_prime_blueprint,Orthos Prime Blueprint,欧特鲁斯 Prime 蓝图
orthos_prime_handle,Orthos Prime Handle,欧特鲁斯 Prime 握柄
orthos_prime_set,Orthos Prime Set,欧特鲁斯 Prime 一套
orvius_blade,Orvius Blade,灵枢 刀刃
orvius_disc,Orvius Disc,灵枢 圆盘
ostimyr,Ostimyr,奥斯蒂剑鱼
ostron_arm_guards,Ostron Arm Guards,Ostron 护套
ostron_armor_set,Ostron Armor Set,Ostron Armor Set
ostron_chest_guard,Ostron Chest Guard,Ostron 护胸
ostron_leg_guards,Ostron Leg Guards,Ostron 护腿
oull,Oull,Oull
out_of_sight,Out Of Sight,视野之外
overcharge_detectors,Overcharge Detectors,溢能感应
overcharged,Overcharged,能量超载
overextended,Overextended,过度延展
overloader,Overloader,超量载弹
overview,Overview,纵观全局
pacifying_bolts,Pacifying Bolts,抚慰之风
pack_leader,Pack Leader,领袖
pain_points,Pain Points,痛点
pain_threshold,Pain Threshold,痛苦阈值
pandero_prime_barrel,Pandero Prime Barrel,手鼓 Prime 枪管
pandero_prime_blueprint,Pandero Prime Blueprint,手鼓 Prime 蓝图
pandero_prime_receiver,Pandero Prime Receiver,手鼓 Prime 枪机
pandero_prime_set,Pandero Prime Set,手鼓 Prime 一套
pangolin_prime_blade,Pangolin Prime Blade,鲮鲤剑 Prime 刀刃
pangolin_prime_blueprint,Pangolin Prime Blueprint,鲮鲤剑 Prime 蓝图
pangolin_prime_handle,Pangolin Prime Handle,鲮鲤剑 Prime 握柄
pangolin_prime_set,Pangolin Prime Set,鲮鲤剑 Prime 一套
panthera_prime_barrel,Panthera Prime Barrel,猎豹 Prime 枪管
panthera_prime_blueprint,Panthera Prime Blueprint,猎豹 Prime 蓝图
panthera_prime_receiver,Panthera Prime Receiver,猎豹 Prime 枪机
panthera_prime_set,Panthera Prime Set,猎豹 Prime 一套
panthera_prime_stock,Panthera Prime Stock,猎豹 Prime 枪托
panzer_devolution,Panzer Devolution,铁甲回溯
panzer_vulpaphyla_imprint,Panzer Vulpaphyla Imprint,铁甲狐帕菲拉 基因印记
parallax_avionics_blueprint,Parallax Avionics Blueprint,星察飞航系统 蓝图
parallax_engines_blueprint,Parallax Engines Blueprint,星察引擎 蓝图
parallax_fuselage_blueprint,Parallax Fuselage Blueprint,星察机身 蓝图
parallax_scope,Parallax Scope,视差瞄具
parallax_set,Parallax Set,星察 一套
paralytic_spores,Paralytic Spores,瘫痪孢子
parasitic_vitality,Parasitic Vitality,寄生活力
paris_prime_blueprint,Paris Prime Blueprint,帕里斯 Prime 蓝图
paris_prime_grip,Paris Prime Grip,帕里斯 Prime 弓身
paris_prime_lower_limb,Paris Prime Lower Limb,帕里斯 Prime 下弓臂
paris_prime_set,Paris Prime Set,帕里斯 Prime 一套
paris_prime_string,Paris Prime String,帕里斯 Prime 弓弦
paris_prime_upper_limb,Paris Prime Upper Limb,帕里斯 Prime 上弓臂
parry,Parry,招架
particle_ram,Particle Ram,粒子冲撞
partitioned_mallet,Partitioned Mallet,分裂槌音
patagium,Patagium,翼膜
path_of_statues,Path Of Statues,化像之道
pathocyst_blade,Pathocyst Blade,病囊飞刃 刀刃
pathocyst_blueprint,Pathocyst Blueprint,病囊飞刃 蓝图
pathocyst_set,Pathocyst Set,病囊飞刃 一套
pathocyst_subcortex,Pathocyst Subcortex,病囊飞刃 下皮层
pathogen_rounds,Pathogen Rounds,病原弹头
pax_bolt,Pax Bolt,和平·电闪
pax_charge,Pax Charge,和平·电充
pax_seeker,Pax Seeker,和平·追寻者
pax_soar,Pax Soar,和平·高飞
peaceful_provocation,Peaceful Provocation,和平挑衅
peculiar_audience,Peculiar Audience,观众怪奇
peculiar_bloom,Peculiar Bloom,花开怪奇
peculiar_growth,Peculiar Growth,生长怪奇
pennant_blueprint,Pennant Blueprint,尖幡 蓝图
perfect_balance,Perfect Balance,完美平衡
perigale_barrel,Perigale Barrel,月面狂风 枪管
perigale_receiver,Perigale Receiver,月面狂风 枪机
perigale_set,Perigale Set,月面狂风 一套
perigale_stock,Perigale Stock,月面狂风 枪托
perpetual_agony,Perpetual Agony,永恒苦痛
perrin_arm_guards,Perrin Arm Guards,佩兰数列护套
perrin_armor_set,Perrin Armor Set,Perrin Armor Set
perrin_chest_piece,Perrin Chest Piece,佩兰数列胸甲
perrin_endurance_emote,Perrin Endurance Emote,佩兰数列耐力表情动作
perrin_leg_guards,Perrin Leg Guards,佩兰数列护腿
perrin_piloting_emote,Perrin Piloting Emote,佩兰数列操纵表情动作
persistent_posture,Persistent Posture,坚韧姿势
phaedra_barrel,Phaedra Barrel,菲德菈 枪管
phaedra_receiver,Phaedra Receiver,菲德菈 枪机
phaedra_set,Phaedra Set,菲德菈 一套
phaedra_stock,Phaedra Stock,菲德菈 枪托
phantasma_prime_barrel,Phantasma Prime Barrel,幻离子 Prime 枪管
phantasma_prime_blueprint,Phantasma Prime Blueprint,幻离子 Prime 蓝图
phantasma_prime_receiver,Phantasma Prime Receiver,幻离子 Prime 枪机
phantasma_prime_set,Phantasma Prime Set,幻离子 Prime 一套
phantasma_prime_stock,Phantasma Prime Stock,幻离子 Prime 枪托
pharaoh_predasite_imprint,Pharaoh Predasite Imprint,法老扑猎达赛 基因印记
phenmor_blueprint,Phenmor Blueprint,凤殁 蓝图
phoenix_blaze,Phoenix Blaze,凤凰烈焰
phoenix_renewal,Phoenix Renewal,凤凰新生
photon_overcharge,Photon Overcharge,光子过载
photon_repeater,Photon Repeater,光子续能器
physique,Physique,体魄
piercing_caliber,Piercing Caliber,穿甲口径
piercing_fury,Piercing Fury,狂怒穿刺
piercing_hit,Piercing Hit,穿甲伤害
piercing_navigator,Piercing Navigator,穿刺抛体
piercing_roar,Piercing Roar,刺骨战吼
piercing_step,Piercing Step,穿刺步伐
pilfering_strangledome,Pilfering Strangledome,贪夺穹顶
pilfering_swarm,Pilfering Swarm,贪夺触角
pistol_acuity,Pistol Acuity,敏锐手枪
pistol_ammo_mutation,Pistol Ammo Mutation,手枪弹药转换
pistol_amp,Pistol Amp,手枪增幅
pistol_elementalist,Pistol Elementalist,手枪元素师
pistol_gambit,Pistol Gambit,手枪精通
pistol_pestilence,Pistol Pestilence,瘟疫手枪
pistol_riven_mod_(veiled),Pistol Riven Mod (Veiled),手枪裂罅 Mod （尚未揭开）
pistol_scavenger,Pistol Scavenger,手枪弹药搜集者
plains_of_eidolon_scene,Plains Of Eidolon Scene,夜灵平野场景
plan_b,Plan B,应急备案
point_blank,Point Blank,抵近射击
point_strike,Point Strike,致命一击
pointed_wind,Pointed Wind,尖锐之风
poisonous_sting,Poisonous Sting,剧毒螫刺
polar_magazine,Polar Magazine,极地弹仓
pool_of_life,Pool Of Life,生命之池
pop_top,Pop Top,瞬满
poppin_vert,Poppin' Vert,纵腾天际
pounce,Pounce,猛扑
power_donation,Power Donation,献出力量
power_drain,Power Drain,力量汲取
power_drift,Power Drift,力量窜升
power_of_three,Power Of Three,三幂之力
power_throw,Power Throw,奋力一掷
praedos_blueprint,Praedos Blueprint,双雄 蓝图
praghasa_throne_room_scene,Praghasa Throne Room Scene,「布拉喀萨」王座圣殿场景
precision_conditioning,Precision Conditioning,精准调控
precision_intensify,Precision Intensify,集中 聚精会神
precision_munition,Precision Munition,精准弹药
precision_strike,Precision Strike,精准打击
predator,Predator,捕食者
preparation,Preparation,有备而来
pressure_point,Pressure Point,压迫点
pressurized_magazine,Pressurized Magazine,增压弹匣
prey_of_dynar,Prey Of Dynar,戴拿的猎物
primal_rage,Primal Rage,原始暴怒
primary_acuity,Primary Acuity,敏锐主武
primary_blight,Primary Blight,主要·毒侵
primary_crux,Primary Crux,主要·准星
primary_deadhead,Primary Deadhead,主要·死首
primary_dexterity,Primary Dexterity,主要·熟练
primary_exhilarate,Primary Exhilarate,主要·激昂
primary_frostbite,Primary Frostbite,主要·霜冻
primary_merciless,Primary Merciless,主要·无情
primary_obstruct,Primary Obstruct,主要·滞阻
primary_plated_round,Primary Plated Round,主要·镀金弹头
primed_ammo_stock,Primed Ammo Stock,霰弹扩充 Prime
primed_animal_instinct,Primed Animal Instinct,动物本能 Prime
primed_bane_of_corpus,Primed Bane Of Corpus,高阶科普斯克星
primed_bane_of_grineer,Primed Bane Of Grineer,高阶克隆尼克星
primed_bane_of_infested,Primed Bane Of Infested,高阶异变体克星
primed_bane_of_corrupted,Primed Bane Of Orokin,灭亡 Orokin Prime
primed_chamber,Primed Chamber,膛室 Prime
primed_charged_shell,Primed Charged Shell,充电弹头 Prime
primed_chilling_grasp,Primed Chilling Grasp,急冻控场 Prime
primed_cleanse_corpus,Primed Cleanse Corpus,高阶净化科普斯
primed_cleanse_grineer,Primed Cleanse Grineer,高阶净化克隆尼
primed_cleanse_infested,Primed Cleanse Infested,高阶净化异变感染体
primed_cleanse_corrupted,Primed Cleanse Orokin,净化 Orokin Prime
primed_continuity,Primed Continuity,持久力 Prime
primed_convulsion,Primed Convulsion,痉挛 Prime
primed_counterbalance,Primed Counterbalance,制衡 Prime
primed_cryo_rounds,Primed Cryo Rounds,低温弹头 Prime
primed_deadly_efficiency,Primed Deadly Efficiency,致命效率 Prime
primed_dual_rounds,Primed Dual Rounds,双重弹头 Prime
primed_expel_corpus,Primed Expel Corpus,高阶驱逐科普斯
primed_expel_grineer,Primed Expel Grineer,高阶驱逐克隆尼
primed_expel_infested,Primed Expel Infested,高阶驱逐异变体
primed_expel_corrupted,Primed Expel Orokin,驱逐 Orokin Prime
primed_fast_hands,Primed Fast Hands,爆发装填 Prime
primed_fever_strike,Primed Fever Strike,热病打击 Prime
primed_firestorm,Primed Firestorm,烈焰风暴 Prime
primed_flow,Primed Flow,川流不息 Prime
primed_fulmination,Primed Fulmination,猛烈爆发 Prime
primed_heated_charge,Primed Heated Charge,火焰装填 Prime
primed_heavy_trauma,Primed Heavy Trauma,重创 Prime
primed_magazine_warp,Primed Magazine Warp,弹匣增幅 Prime
primed_morphic_transformer,Primed Morphic Transformer,非晶变压器 Prime
